id,food_type
315333,Beverages
316132,Snacks  Sweets
316581,Ice Cream
316581,Desserts
316632,South Indian
316632,Chinese
316896,South Indian
317997,Beverages
317997,North Indian
317997,South Indian
319644,Fast Food
319644,Snacks
319644,Beverages
320006,Snacks
320656,South Indian
321086,Pizzas
321086,Italian-American
321086,Indian
321086,Snacks
321086,Combo
321086,Fast Food
321121,Indian
321121,Rajasthani
321121,Punjabi
321121,Thalis
321121,Desserts
321121,Beverages
321807,Ice Cream
321831,Desserts  Beverages  Pizzas
321962,Indian
321967,Desserts
321967,Bakery
322179,Ice Cream
322179,Healthy Food
322179,American
322179,Desserts
322179,Beverages
322179,Keto
322203,South Indian
322309,North Indian
322309,Thalis
322309,Combo
322877,Fast Food
323244,Fast Food
323244,Continental
323298,Ice Cream
323298,Desserts
323298,Beverages
323332,Punjabi
323332,Rajasthani
323332,Gujarati
323332,Thalis
323332,Chinese
323332,Home Food
323332,Desserts
323332,Sweets
323332,Snacks
323332,Indian
323332,North Indian
323332,Beverages
324194,Gujarati
324194,Rajasthani
324194,Jain
324199,Indian
324615,Snacks
324615,Chaat
324615,Fast Food
324615,Cafe
324615,Beverages
324615,Pastas
324615,Indian
324615,Healthy Food
325490,Desserts
325490,Ice Cream
326125,South Indian
326266,Ice Cream  Desserts
326404,Pizzas
326404,American
326404,Italian
326404,Fast Food
326404,Snacks
327732,Home Food
327732,North Indian
327732,Biryani
327732,Thalis
327732,Beverages
327732,Chinese
327732,Healthy Food
327732,Indian
327732,Combo
327847,Ice Cream
327847,Desserts
328134,Fast Food
328148,Street Food
328148,Fast Food
328323,Indian
329070,South Indian
329353,Maharashtrian
329353,South Indian
329353,Fast Food
329598,Chaat
329704,Snacks
329710,Juices
329847,Indian
329847,Chinese
329847,South Indian
331126,Indian
331889,Pizzas
331889,Indian
332460,Chinese
332460,Oriental
332709,Snacks
332709,Chinese
332709,Continental
333038,Bakery
334023,Fast Food
334030,Snacks
334172,North Indian
334347,Beverages
334347,Ice Cream
334347,Desserts
335325,Ice Cream
335655,Desserts
336063,Snacks
336063,Indian
336065,Indian  Fast Food
336517,Punjabi
336517,North Indian
336517,Combo
336517,Thalis
337008,Paan
337008,Indian
337668,Desserts
337668,Snacks
337668,Continental
338103,Tandoor
338103,Chinese
338103,Biryani
338386,North Indian
338685,South Indian
338685,Jain
338685,Desserts
338685,Beverages
339560,Asian
339560,Burmese
339637,Indian
339770,North Indian
339770,Juices
339770,Combo
340197,North Indian
340197,Chaat
340197,Thalis
340197,Tandoor
340197,Indian
340197,Desserts
340288,Beverages
340451,Pizzas
340451,North Indian
340451,American
340451,Thalis
340451,Beverages
340451,Combo
340451,Punjabi
340615,Indian
341033,Bakery
341033,Desserts
341033,Beverages
341033,Snacks
341078,Chinese
341078,Thai
341232,Pizzas
341232,American
341232,Italian
341472,North Indian
341472,Beverages
341805,Bakery
341805,Beverages
341805,Desserts
341858,South Indian
341858,Snacks
342025,Desserts  Beverages
342719,Bakery
342719,Desserts
342719,Combo
342719,Indian
342720,Bakery
342720,Desserts
342720,Combo
342720,Indian
342744,Bakery
342744,Desserts
342744,Combo
342744,Indian
342814,Bakery
342814,Desserts
342814,Combo
342814,Indian
342909,South Indian
343565,Desserts
343565,Bakery
343565,Combo
343565,Indian
343566,Bakery
343566,Desserts
343566,Combo
343566,Indian
343567,Bakery
343567,Desserts
343567,Combo
343567,Indian
343594,Pizzas
343594,Italian
343594,Desserts
343594,Beverages
343594,Fast Food
343594,Snacks
343858,Bakery
343858,Desserts
343858,Combo
343858,Indian
344757,Sweets
345540,Bakery
345540,Indian
345540,Snacks
345639,Sweets  Chaat  Fast Food  Snacks
346078,Chinese
346078,Combo
346078,Continental
346078,Fast Food
346078,Snacks
346078,Pastas
346078,North Indian
346078,Indian
346309,North Indian
346529,Bakery
346529,Desserts
347235,Bakery
347235,Desserts
347235,Combo
347235,Indian
347416,Beverages
347416,Snacks
347416,Continental
347553,South Indian
347553,North Indian
347553,Oriental
347553,Snacks
347621,Pizzas
347621,Italian
347621,Snacks
347621,Desserts
347621,Beverages
348570,Pizzas
348570,Fast Food
349062,Continental
349173,Snacks
349173,American
349173,Beverages
349173,Desserts
349791,Indian
349791,North Indian
349791,Chinese
349802,North Indian
349802,Tandoor
349802,Fast Food
349802,Combo
349802,Chinese
350979,North Indian
350979,Punjabi
351022,South Indian
351123,Ice Cream
351123,Desserts
351392,Fast Food
351392,North Indian
351392,Street Food
352002,Indian
352002,Pizzas
352002,Beverages
352546,Chinese
352546,Pizzas
352546,Continental
352546,Indian
352546,Street Food
352546,Thalis
352561,North Indian
352561,Rajasthani
352561,Chaat
352561,Fast Food
353098,Continental
353098,Beverages
353098,Italian
353098,Fast Food
353575,Ice Cream  Desserts
354703,Ice Cream
354703,Desserts
354746,Bakery
354746,Desserts
354746,Indian
354746,Combo
354746,Sweets
354753,Bakery
354753,Indian
354753,Desserts
354753,Combo
354753,Sweets
354754,Indian
354754,Bakery
354754,Desserts
354754,Combo
354754,Sweets
354757,Indian
354757,Bakery
354757,Desserts
354757,Combo
354757,Sweets
355352,Ice Cream
355352,Desserts
355702,Street Food
355702,Indian
355702,Beverages
355747,Ice Cream
355747,Desserts
355757,Ice Cream  Desserts
356195,Bakery
356195,Desserts
356195,Indian
356195,Combo
356195,Sweets
356218,Bakery
356218,Indian
356218,Desserts
356218,Combo
356218,Sweets
356626,Indian
356688,Desserts
356688,Ice Cream
357948,Street Food
357948,Chinese
357948,Pizzas
357948,Beverages
359046,Fast Food
359046,North Indian
359046,Street Food
359299,Snacks
359582,North Indian
359582,Gujarati
359582,Punjabi
359582,Jain
359804,Ice Cream
359804,Desserts
361739,Snacks  Desserts  Beverages
361957,Rajasthani
361957,Indian
362084,Beverages
363425,South Indian
363425,Chinese
363425,North Indian
363665,Chinese
363665,Fast Food
363665,Pastas
363962,Bakery
363962,Desserts
365058,South Indian
365814,Sweets
365814,Indian
365894,Beverages
365894,Ice Cream
365894,Desserts
366167,Indian
366167,Biryani
366167,Fast Food
366167,Snacks
366167,Beverages
366167,Sweets
366790,Street Food
366790,Indian
366790,Snacks
366833,North Indian
366833,Fast Food
366833,Chaat
366890,Fast Food
366890,Street Food
366890,Snacks
366890,Chinese
366997,Chinese  Indian
367606,Sweets
367606,Combo
367606,Desserts
367606,Bengali
367606,Bakery
367606,Beverages
367659,Desserts
367659,Ice Cream
367659,Healthy Food
368340,Street Food
368340,Indian
368384,South Indian
368384,North Indian
368384,Beverages
368709,Desserts  Ice Cream  Bakery
369130,Bakery
369380,Desserts
369380,Ice Cream
369380,Bakery
369381,Desserts
369381,Ice Cream
369381,Bakery
369475,Desserts
369475,Ice Cream
369558,Desserts
369558,Ice Cream
369558,Bakery
370701,Bakery
370701,Desserts
370908,Desserts
370908,Ice Cream
370908,Bakery
371659,Indian
371769,Ice Cream
371769,Desserts
371781,Ice Cream
371781,Desserts
371878,Indian
371878,Pizzas
371878,Biryani
371878,Beverages
371924,South Indian
371924,Beverages
371935,Paan
371987,Indian  Chinese  Italian
372444,Juices
372444,Beverages
372444,Desserts
372600,Ice Cream  Beverages
373794,Indian
373794,Snacks
373794,Beverages
374574,Snacks
374574,Fast Food
374574,Indian
374574,Chinese
374574,Jain
375499,Fast Food
375499,North Indian
375811,Street Food
375811,Indian
375811,Fast Food
376271,Fast Food
376271,Snacks
376271,Beverages
376271,Ice Cream
376372,Snacks
376372,Beverages
376495,North Indian
376495,Street Food
376495,Chaat
376495,South Indian
376495,Thalis
376495,Desserts
376495,Beverages
376495,Snacks
376495,Ice Cream
376495,Chinese
376495,Italian
376584,Street Food
376584,Snacks
377061,Ice Cream
377061,Desserts
377381,Street Food
377381,Maharashtrian
377656,Chinese
377656,Fast Food
377729,Indian
377729,Chinese
377729,Snacks
377930,Desserts  Ice Cream
378133,Desserts
378401,Bakery
378401,Desserts
378601,Desserts
378601,Ice Cream
378671,Chinese
378671,Fast Food
380230,Snacks  Beverages  Indian
380520,Beverages
381452,Maharashtrian
381452,North Indian
381452,Fast Food
381452,Street Food
381476,Desserts
381476,Indian
381559,Chinese
381743,Healthy Food  Juices  Beverages  Snacks  Fast Food
382302,Snacks
382302,Fast Food
382348,South Indian
382404,Chinese
382460,Indian
382460,Chinese
382460,South Indian
382691,Desserts
382691,Ice Cream
382691,Bakery
383657,South Indian
383786,Chaat
383786,Snacks
383786,South Indian
383786,Beverages
384217,Desserts
384217,Ice Cream
384217,Bakery
384612,Desserts
384612,Ice Cream
384883,Indian
384883,Chinese
385368,Ice Cream
385379,Bakery
385379,Desserts
385443,Indian
385443,Beverages
385466,Indian
385466,Snacks
385470,North Indian
385470,Fast Food
385470,Maharashtrian
385585,Indian
385768,Indian
385808,Indian
386038,Ice Cream
386329,Continental
386329,Snacks
386452,Snacks
386452,Fast Food
386524,Desserts
386524,Bakery
386617,Sweets
386617,Snacks
386721,Fast Food
386983,Indian
387248,Sweets
387248,Snacks
387861,Indian
387861,Chinese
387861,Snacks
388268,Snacks
388268,Desserts
388314,Bakery
388314,Desserts
388314,Fast Food
388314,Pizzas
388314,Pastas
388314,Beverages
388668,Indian  Chinese
389187,Beverages
389234,Pastas
389482,Ice Cream  Desserts
389725,Biryani
390426,Rajasthani
390512,Snacks
390659,Beverages  Fast Food
390780,Bakery
390792,Juices  Beverages  Ice Cream
390814,Desserts
390912,Indian
391229,Juices
391229,Beverages
391274,Chaat
391274,Snacks
391274,Fast Food
391274,Beverages
391418,Desserts
391418,Bakery
391508,Fast Food
391508,Snacks
391571,North Indian
391618,Snacks
391618,Beverages
391618,Indian
391672,South Indian
391672,Chinese
391672,Fast Food
391694,Chaat
391694,Snacks
391698,Indian
391698,Chinese
391698,Pastas
391698,Fast Food
391698,Snacks
392108,Ice Cream
392159,South Indian
392159,Snacks
392402,Indian
393310,Indian
393310,Chinese
393310,Fast Food
393310,Continental
393310,Street Food
393310,Sweets
393326,Juices
393326,Beverages
393500,North Indian
393942,Indian
394087,European
394087,American
394087,Chinese
394156,South Indian
394156,Beverages
394204,Pizzas
394247,South Indian
394247,North Indian
394247,Chaat
394247,Chinese
394247,Juices
394247,Beverages
394400,Indian
394541,Beverages
395439,Gujarati
395439,Thalis
395439,North Indian
395439,Rajasthani
395439,Desserts
395439,Punjabi
395519,North Indian
395519,Biryani
395830,Indian
395830,Beverages
395830,Ice Cream
395831,Beverages
395831,Juices
395848,South Indian
395927,Ice Cream
395927,Desserts
395928,Ice Cream
395928,Desserts
395985,North Indian
396077,Beverages
396077,Desserts
396077,Fast Food
396077,Ice Cream
396263,Indian
396263,Chinese
396275,Chinese
396275,Beverages
396407,Indian
396697,Indian
396697,Chinese
396697,Fast Food
396697,Thai
396697,Chaat
396751,North Indian
396751,Desserts
396751,Biryani
396843,Chinese
396843,Desserts
396843,Continental
396843,Tibetan
396935,Ice Cream
396935,Desserts
397022,Paan
397022,Beverages
397022,Waffle
397171,Chinese
397397,Indian
397397,Continental
397397,Pastas
397492,Punjabi
397492,Chinese
397492,Continental
397744,North Indian
397744,Chinese
397744,Snacks
397744,Beverages
397744,Punjabi
397913,Bakery
397913,Desserts
397954,Bakery
397954,Cafe
398030,North Indian
398030,Chinese
398030,Tandoor
398062,Chinese
398070,Indian
398070,Jain
398070,Beverages
398070,Chinese
398747,Chaat
398747,Snacks
399096,South Indian
399096,Chinese
399576,North Indian
399576,South Indian
399576,Beverages
399576,Ice Cream
399576,Chinese
399576,Snacks
399910,Ice Cream
399910,Desserts
399910,Beverages
400357,Indian
400357,Street Food
400357,European
400587,South Indian
400600,Bakery
400600,Desserts
400777,Snacks
401051,Paan
401165,Beverages
401306,Indian
401571,Chinese  North Indian  Continental  Fast Food  Snacks
401645,Ice Cream
401645,Indian
402069,Chaat  Beverages  Juices
402234,Snacks
402234,Italian
402234,Continental
402283,Sweets
402702,Desserts
402702,Ice Cream
402702,Bakery
402771,Indian
402771,Fast Food
402771,Mexican
402771,Continental
402771,Beverages
403037,Ice Cream
403037,Desserts
403038,Ice Cream
403038,Desserts
403229,Indian  Fast Food
403318,Chinese
403318,Beverages
403775,North Indian
403775,Rajasthani
403893,Pizzas
403893,Beverages
403909,Beverages
404088,Pizzas
404088,Pastas
404088,Fast Food
404454,Italian
404454,Pizzas
404454,Pastas
404496,Indian
404496,Tandoor
404781,North Indian
405127,Fast Food
405127,Street Food
405127,Snacks
405127,Chaat
405152,Chinese
405152,Biryani
405152,Combo
405165,Bakery
405313,Snacks
405313,Italian
405313,Pizzas
405368,Beverages
405368,Desserts
405368,Fast Food
405967,Indian
406185,Fast Food
406185,Italian
406185,Chinese
406185,Beverages
406542,Fast Food
406713,Fast Food
406713,Indian
406713,Beverages
406926,Italian
406947,Chaat
406947,Snacks
407008,Indian
407058,Indian
407058,Salads
407297,Continental
407297,Italian
407297,Pizzas
407297,Snacks
407616,Pizzas
407616,Italian
407616,Snacks
407616,Desserts
407616,Beverages
407703,Italian
407703,Pizzas
407703,Snacks
407838,Italian
407838,Pizzas
407838,Snacks
407889,Chinese
408241,Chinese
408241,Fast Food
408241,Beverages
408241,Combo
408694,Snacks
408751,South Indian  Chaat  Sweets
408977,South Indian
409017,Sweets
409122,Italian
409122,Fast Food
409412,Desserts
409486,Bakery
409486,Indian
409486,Chinese
409486,Pastas
409486,Snacks
409880,Desserts
409880,Fast Food
409880,Sweets
410301,South Indian
410301,Sweets
410891,Chinese
410891,Fast Food
410891,Indian
411774,Chaat
411774,Indian
411961,Beverages
411961,Desserts
411982,Indian
411982,North Indian
411982,Snacks
411990,Gujarati
411990,Fast Food
412378,Bakery
412557,Indian
412597,Chinese
412597,Tandoor
412721,Chinese
412721,Thalis
414109,South Indian
414109,Beverages
414486,Bakery
414605,Juices  Salads
414675,Indian
414885,Ice Cream
414885,Beverages
415392,North Indian
415392,Continental
415392,Beverages
415543,Beverages  Desserts
415569,Ice Cream
415569,Desserts
415571,Ice Cream
415571,Desserts
415742,Indian
415742,North Indian
415742,Fast Food
415809,Sweets
416010,Indian
416010,Chinese
416010,Fast Food
416010,Punjabi
416101,Fast Food
416101,Snacks
416212,Chinese
416478,Desserts
416478,Bakery
416536,Punjabi
416536,North Indian
416536,Thalis
416536,Desserts
416536,Beverages
416629,Sweets
416896,Pizzas
416896,Italian
416896,Beverages
416896,Juices
417144,Ice Cream
417144,Desserts
417158,Pizzas
417158,Pastas
417158,Fast Food
417158,Beverages
417308,North Indian
417454,Chaat
417454,Sweets
418077,Indian
418077,Chinese
418299,Indian
418326,Indian
418326,South Indian
418326,Chinese
418326,Juices
418326,Beverages
418326,Tandoor
418326,Maharashtrian
418400,Ice Cream  Beverages
418575,Svanidhi Street Food Vendor
418575,Fast Food
418575,Indian
418926,South Indian  Snacks  Beverages
419001,Pizzas
419001,Bakery
419220,Salads
419220,Healthy Food
419220,Beverages
419686,Chaat
419686,Fast Food
419772,Beverages
